,tokens,topic,aspect,label,type
3443,"['i', 'have', 'never', 'better', 'enjoyed', 'humble', 'root', 'vegetables', 'or', 'a', 'mushroom', 'consomme', '-', 'and', 'this', 'chef', 'accomplishes', 'without', 'fats', '.']",restaurant,"['root', 'vegetables']",2,train
3444,"['i', 'have', 'never', 'better', 'enjoyed', 'humble', 'root', 'vegetables', 'or', 'a', 'mushroom', 'consomme', '-', 'and', 'this', 'chef', 'accomplishes', 'without', 'fats', '.']",restaurant,"['mushroom', 'consomme']",2,train
3445,"['i', 'have', 'never', 'better', 'enjoyed', 'humble', 'root', 'vegetables', 'or', 'a', 'mushroom', 'consomme', '-', 'and', 'this', 'chef', 'accomplishes', 'without', 'fats', '.']",restaurant,['chef'],2,train
3446,"['if', 'you', 'go', 'to', 'roth', ""'s"", 'try', 'to', 'be', 'served', 'by', 'mike', ',', 'he', 'is', 'great', '!', '!']",restaurant,['served'],2,train
3447,"['not', 'the', 'food', ',', 'not', 'the', 'ambiance', ',', 'not', 'the', 'service', ',', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', ',', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out', '.']",restaurant,['food'],1,train
3448,"['not', 'the', 'food', ',', 'not', 'the', 'ambiance', ',', 'not', 'the', 'service', ',', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', ',', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out', '.']",restaurant,['ambiance'],1,train
3449,"['not', 'the', 'food', ',', 'not', 'the', 'ambiance', ',', 'not', 'the', 'service', ',', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', ',', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out', '.']",restaurant,['service'],1,train
3450,"['not', 'the', 'food', ',', 'not', 'the', 'ambiance', ',', 'not', 'the', 'service', ',', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', ',', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out', '.']",restaurant,"['wait', 'staff']",0,train
3451,"['i', 'always', 'get', 'the', 'shabu-shabu', 'dinner', 'and', 'the', 'beef', 'is', 'always', 'fresh', '.']",restaurant,"['shabu-shabu', 'dinner']",1,train
3452,"['i', 'always', 'get', 'the', 'shabu-shabu', 'dinner', 'and', 'the', 'beef', 'is', 'always', 'fresh', '.']",restaurant,['beef'],2,train
3453,"['the', 'pizza', 'was', 'delivered', 'cold', 'and', 'the', 'cheese', 'was', ""n't"", 'even', 'fully', 'melted', '!']",restaurant,['pizza'],0,train
3454,"['the', 'pizza', 'was', 'delivered', 'cold', 'and', 'the', 'cheese', 'was', ""n't"", 'even', 'fully', 'melted', '!']",restaurant,['cheese'],0,train
3455,"['we', 'were', 'very', 'surprised', 'by', 'how', 'good', 'the', 'food', 'was', 'on', 'our', 'first', 'visit', 'here', 'on', 'a', 'sunday', 'night', '.']",restaurant,['food'],2,train
3456,"['nha', 'trang', ',', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', ',', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', ',', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', 'i', ""'ve"", 'ever', 'been', 'to', '.', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables', '.']",restaurant,['comfort'],0,train
3457,"['nha', 'trang', ',', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', ',', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', ',', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', 'i', ""'ve"", 'ever', 'been', 'to', '.', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables', '.']",restaurant,['decor'],0,train
3458,"['nha', 'trang', ',', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', ',', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', ',', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', 'i', ""'ve"", 'ever', 'been', 'to', '.', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables', '.']",restaurant,"['wait', 'staff']",0,train
3459,"['nha', 'trang', ',', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', ',', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', ',', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', 'i', ""'ve"", 'ever', 'been', 'to', '.', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables', '.']",restaurant,['meals'],0,train
3460,"['nha', 'trang', ',', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', ',', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', ',', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', 'i', ""'ve"", 'ever', 'been', 'to', '.', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables', '.']",restaurant,['pho'],2,train
3461,"['nha', 'trang', ',', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', ',', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', ',', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', 'i', ""'ve"", 'ever', 'been', 'to', '.', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables', '.']",restaurant,['vegtables'],2,train
3462,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['service'],1,train
3463,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['ambiance'],1,train
3464,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['food'],0,train
3465,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['presentaion'],0,train
3466,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['taste'],0,train
3467,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['choice'],0,train
3468,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['quality'],0,train
3469,"['on', 'the', 'other', 'hand', ',', 'if', 'you', 'are', 'not', 'fooled', 'easily', ',', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', ',', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', ',', 'taste', ',', 'choice', ',', 'quality', 'and', 'quantity', '.']",restaurant,['quantity'],0,train
3470,"['i', 'live', 'in', 'the', 'neighborhood', 'and', 'my', 'friends', 'meet', 'me', 'down', 'here', 'not', 'only', 'for', 'the', 'bar', 'scene', 'but', 'also', 'the', 'promise', 'of', 'the', 'pizza', 'place', 'at', '3am', '.']",restaurant,"['bar', 'scene']",2,train
3471,"['if', 'i', 'could', 'rate', 'the', 'people', 'this', 'place', 'would', 'be', 'off', 'the', 'charts', '-', 'unfortunately', '-', 'the', 'pizza', ',', 'sorry', '-', 'not', 'the', 'best', 'in', 'nyc', '.']",restaurant,['people'],2,train
3472,"['if', 'i', 'could', 'rate', 'the', 'people', 'this', 'place', 'would', 'be', 'off', 'the', 'charts', '-', 'unfortunately', '-', 'the', 'pizza', ',', 'sorry', '-', 'not', 'the', 'best', 'in', 'nyc', '.']",restaurant,['pizza'],0,train
3473,"['the', 'food', 'is', 'amazing', '!', '!', '!', '!']",restaurant,['food'],2,train
3474,"['having', 'not', 'been', 'home', 'in', 'the', 'last', '2', 'years', 'may', 'skew', 'this', 'reviewer', 'a', 'bit', ',', 'but', 'the', 'food', 'was', 'tasty', 'and', 'spicy', 'sans', 'the', 'oil', 'that', 'comes', 'floating', 'along', 'at', 'similar', 'venues', '.']",restaurant,['food'],2,train
3475,"['having', 'not', 'been', 'home', 'in', 'the', 'last', '2', 'years', 'may', 'skew', 'this', 'reviewer', 'a', 'bit', ',', 'but', 'the', 'food', 'was', 'tasty', 'and', 'spicy', 'sans', 'the', 'oil', 'that', 'comes', 'floating', 'along', 'at', 'similar', 'venues', '.']",restaurant,['oil'],1,train
3476,"['the', 'portions', 'are', 'now', 'very', 'small', ',', 'the', 'sauces', 'are', 'overly-ambitious', 'usually', 'inedible', 'while', 'the', 'service', 'is', 'still', 'good', ',', 'the', 'restaurant', ',', 'due', 'to', 'its', 'popularity', ',', 'seems', 'frantic', '.']",restaurant,['portions'],0,train
3477,"['the', 'portions', 'are', 'now', 'very', 'small', ',', 'the', 'sauces', 'are', 'overly-ambitious', 'usually', 'inedible', 'while', 'the', 'service', 'is', 'still', 'good', ',', 'the', 'restaurant', ',', 'due', 'to', 'its', 'popularity', ',', 'seems', 'frantic', '.']",restaurant,['sauces'],0,train
3478,"['the', 'portions', 'are', 'now', 'very', 'small', ',', 'the', 'sauces', 'are', 'overly-ambitious', 'usually', 'inedible', 'while', 'the', 'service', 'is', 'still', 'good', ',', 'the', 'restaurant', ',', 'due', 'to', 'its', 'popularity', ',', 'seems', 'frantic', '.']",restaurant,['service'],2,train
3479,"['for', 'the', 'price', ',', 'you', 'can', 'not', 'eat', 'this', 'well', 'in', 'manhattan', '.']",restaurant,['price'],2,train
3480,"['the', 'owner', 'is', 'very', 'friendly', 'and', 'a', 'great', 'guy', ',', 'go', 'try', 'his', 'pizza', ',', 'you', ""'ll"", 'like', 'it', '!']",restaurant,['owner'],2,train
3481,"['the', 'owner', 'is', 'very', 'friendly', 'and', 'a', 'great', 'guy', ',', 'go', 'try', 'his', 'pizza', ',', 'you', ""'ll"", 'like', 'it', '!']",restaurant,['pizza'],2,train
3482,"['the', 'atmosphere', 'is', 'great', '!', '!', '!']",restaurant,['atmosphere'],2,train
3483,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', ',', 'i', 'do', ""n't"", 'need', 'overpriced', 'food', ',', 'absurdly', 'arrogant', 'wait-staff', 'who', 'do', ""n't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', ',', 'clumsy', 'service', ',', 'and', 'management', 'that', 'does', ""n't"", 'care', '.']",restaurant,['food'],0,train
3484,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', ',', 'i', 'do', ""n't"", 'need', 'overpriced', 'food', ',', 'absurdly', 'arrogant', 'wait-staff', 'who', 'do', ""n't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', ',', 'clumsy', 'service', ',', 'and', 'management', 'that', 'does', ""n't"", 'care', '.']",restaurant,['wait-staff'],0,train
3485,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', ',', 'i', 'do', ""n't"", 'need', 'overpriced', 'food', ',', 'absurdly', 'arrogant', 'wait-staff', 'who', 'do', ""n't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', ',', 'clumsy', 'service', ',', 'and', 'management', 'that', 'does', ""n't"", 'care', '.']",restaurant,['service'],0,train
3486,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', ',', 'i', 'do', ""n't"", 'need', 'overpriced', 'food', ',', 'absurdly', 'arrogant', 'wait-staff', 'who', 'do', ""n't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', ',', 'clumsy', 'service', ',', 'and', 'management', 'that', 'does', ""n't"", 'care', '.']",restaurant,['management'],0,train
3487,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', ',', 'i', 'do', ""n't"", 'need', 'overpriced', 'food', ',', 'absurdly', 'arrogant', 'wait-staff', 'who', 'do', ""n't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', ',', 'clumsy', 'service', ',', 'and', 'management', 'that', 'does', ""n't"", 'care', '.']",restaurant,['diner'],0,train
3488,"['i', 'tend', 'to', 'judge', 'a', 'sushi', 'restaurant', 'by', 'its', 'sea', 'urchin', ',', 'which', 'was', 'heavenly', 'at', 'sushi', 'rose', '.']",restaurant,"['sea', 'urchin']",2,train
3489,"['the', 'service', 'is', 'a', 'little', 'scatty', 'at', 'times', 'but', 'all', 'is', 'forgiven', 'when', 'the', 'food', 'arrives', '.']",restaurant,['service'],0,train
3490,"['the', 'service', 'is', 'a', 'little', 'scatty', 'at', 'times', 'but', 'all', 'is', 'forgiven', 'when', 'the', 'food', 'arrives', '.']",restaurant,['food'],2,train
3491,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', ',', 'but', 'the', 'salads', 'were', 'fresh', ',', 'included', 'a', 'nice', 'mix', 'of', 'greens', '(', 'not', 'iceberg', ')', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen', '.']",restaurant,['bruscetta'],0,train
3492,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', ',', 'but', 'the', 'salads', 'were', 'fresh', ',', 'included', 'a', 'nice', 'mix', 'of', 'greens', '(', 'not', 'iceberg', ')', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen', '.']",restaurant,['salads'],2,train
3493,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', ',', 'but', 'the', 'salads', 'were', 'fresh', ',', 'included', 'a', 'nice', 'mix', 'of', 'greens', '(', 'not', 'iceberg', ')', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen', '.']",restaurant,['dishes'],2,train
3494,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', ',', 'but', 'the', 'salads', 'were', 'fresh', ',', 'included', 'a', 'nice', 'mix', 'of', 'greens', '(', 'not', 'iceberg', ')', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen', '.']",restaurant,"['mix', 'of', 'greens']",2,train
3495,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', ',', 'but', 'the', 'salads', 'were', 'fresh', ',', 'included', 'a', 'nice', 'mix', 'of', 'greens', '(', 'not', 'iceberg', ')', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen', '.']",restaurant,['iceberg'],1,train
3496,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', ',', 'but', 'the', 'salads', 'were', 'fresh', ',', 'included', 'a', 'nice', 'mix', 'of', 'greens', '(', 'not', 'iceberg', ')', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen', '.']",restaurant,['served'],2,train
3497,"['the', 'atmosphere', 'is', ""n't"", 'the', 'greatest', ',', 'but', 'i', 'suppose', 'that', ""'s"", 'how', 'they', 'keep', 'the', 'prices', 'down', '.']",restaurant,['atmosphere'],1,train
3498,"['the', 'atmosphere', 'is', ""n't"", 'the', 'greatest', ',', 'but', 'i', 'suppose', 'that', ""'s"", 'how', 'they', 'keep', 'the', 'prices', 'down', '.']",restaurant,['prices'],2,train
3499,"['the', 'pickles', 'were', 'great', 'addition', '.']",restaurant,['pickles'],2,train
3500,"['if', 'your', 'favorite', 'chinese', 'food', 'is', 'general', 'tao', 'chicken', ',', 'then', 'this', 'is', 'not', 'your', 'place', '.']",restaurant,"['general', 'tao', 'chicken']",0,train
3501,"['if', 'your', 'favorite', 'chinese', 'food', 'is', 'general', 'tao', 'chicken', ',', 'then', 'this', 'is', 'not', 'your', 'place', '.']",restaurant,"['chinese', 'food']",1,train
3502,"['you', 'must', 'try', 'the', 'shrimp', 'appetizers', '.']",restaurant,"['shrimp', 'appetizers']",2,train
3503,"['not', 'only', 'is', 'the', 'cuisine', 'the', 'best', 'around', ',', 'the', 'service', 'has', 'always', 'been', 'attentive', 'and', 'charming', '.']",restaurant,['cuisine'],2,train
3504,"['not', 'only', 'is', 'the', 'cuisine', 'the', 'best', 'around', ',', 'the', 'service', 'has', 'always', 'been', 'attentive', 'and', 'charming', '.']",restaurant,['service'],2,train
3505,"['the', 'production', 'is', 'a', 'symphony', ',', 'alot', 'of', 'fun', 'to', 'experience.the', 'food', 'sublime', 'for', 'the', 'most', 'part', '.']",restaurant,['food'],2,train
3506,"['waiters', 'tend', 'to', 'forget', 'drinks', 'completely', ',', 'food', 'portions', 'are', 'so', 'tiny', ',', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree', '.']",restaurant,['waiters'],0,train
3507,"['waiters', 'tend', 'to', 'forget', 'drinks', 'completely', ',', 'food', 'portions', 'are', 'so', 'tiny', ',', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree', '.']",restaurant,"['food', 'portions']",0,train
3508,"['waiters', 'tend', 'to', 'forget', 'drinks', 'completely', ',', 'food', 'portions', 'are', 'so', 'tiny', ',', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree', '.']",restaurant,['drinks'],1,train
3509,"['waiters', 'tend', 'to', 'forget', 'drinks', 'completely', ',', 'food', 'portions', 'are', 'so', 'tiny', ',', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree', '.']",restaurant,['entree'],0,train
3510,"['the', 'cold', 'appetizer', 'dishes', 'taste', 'like', 'the', 'way', 'i', 'remember', 'them', 'to', 'taste', 'when', 'i', 'was', 'growing', 'up', 'in', 'taiwan', '.']",restaurant,"['cold', 'appetizer', 'dishes']",2,train
3511,"['the', 'restaurant', 'was', 'packed', 'at', 'first', ',', 'so', 'we', 'waited', 'at', 'the', 'bar', 'for', 'about', '20', 'minutes', 'before', 'we', 'were', 'seated', '.']",restaurant,['bar'],1,train
3512,"['interesting', 'selection', ',', 'good', 'wines', ',', 'service', 'fine', ',', 'fun', 'decor', '.']",restaurant,['wines'],2,train
3513,"['interesting', 'selection', ',', 'good', 'wines', ',', 'service', 'fine', ',', 'fun', 'decor', '.']",restaurant,['service'],2,train
